C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2011,10,1,8,2,1,2,2,1,1,4,18,1,NN,NNNN,1,M,70,NN,2,NN,U,1730751
2011,10,1,8,2,1,2,2,1,1,4,18,1,NN,NNNN,2,N,NN,11,1,NN,U,1730751
2011,10,1,8,2,1,2,2,1,1,4,18,2,1,UUUU,1,M,60,11,1,NN,1,1730751
2011,10,1,17,2,2,33,2,1,1,1,18,1,1,UUUU,1,M,22,11,1,NN,1,1730936
2011,10,1,17,2,2,33,2,1,1,1,18,2,14,UUUU,1,N,7,11,2,NN,5,1730936
2011,10,1,19,2,3,21,2,1,1,1,1,1,NN,2000,1,N,NN,11,1,NN,U,1730965
2011,10,1,19,2,3,21,2,1,1,1,1,2,1,UUUU,1,M,47,11,1,NN,1,1730965
2011,10,1,19,2,3,21,2,1,1,1,1,3,1,UUUU,1,M,39,11,1,NN,1,1730965
2011,10,1,19,2,3,21,2,1,1,1,1,4,1,UUUU,1,N,NN,NN,N,NN,U,1730965
2011,10,1,19,2,3,21,2,1,1,1,1,4,1,UUUU,2,M,18,11,2,2,1,1730965
2011,10,1,12,2,1,QQ,2,2,1,1,18,1,1,UUUU,1,M,67,11,1,NN,1,1731020
2011,10,1,12,2,1,QQ,2,2,1,1,18,2,17,2000,1,N,NN,NN,N,NN,4,1731020
2011,10,1,12,2,1,QQ,2,2,1,1,18,3,UU,NNNN,1,M,9,98,2,NN,U,1731020
2011,10,1,12,2,1,QQ,2,2,1,1,18,3,UU,NNNN,2,U,NN,11,1,NN,U,1731020
2011,10,1,10,2,1,4,2,1,1,3,18,1,1,UUUU,1,M,20,11,2,1,1,1731037
2011,10,1,17,2,1,4,2,1,1,2,UU,1,14,UUUU,1,M,54,11,2,9,5,1731059
2011,10,1,17,2,2,21,2,1,1,2,UU,1,1,UUUU,1,M,34,11,1,NN,1,1731251
2011,10,1,17,2,2,21,2,1,1,2,UU,2,1,UUUU,1,F,40,11,2,2,1,1731251
2011,10,1,8,2,2,QQ,2,2,1,4,18,1,1,UUUU,1,N,NN,11,2,NN,1,1731332
2011,10,1,8,2,2,QQ,2,2,1,4,18,1,1,UUUU,2,F,35,13,2,2,2,1731332
2011,10,1,8,2,2,QQ,2,2,1,4,18,2,8,UUUU,1,M,41,11,1,NN,1,1731332
2011,10,1,8,2,2,UU,UU,1,1,1,UU,1,1,UUUU,1,M,55,11,1,NN,1,1731516
